Method,numP,Width,Height,Ratio,Sample,Time_s,Status,Attempts,Rejects
SSI,314,50,50,0.290,91,0.057,Completed,588,274
SSI,314,50,50,0.290,92,0.063,Completed,615,301
SSI,314,50,50,0.290,93,0.050,Completed,530,216
SSI,314,50,50,0.290,94,0.059,Completed,543,229
SSI,314,50,50,0.290,95,0.061,Completed,582,268
SSI,314,50,50,0.290,96,0.055,Completed,559,245
SSI,314,50,50,0.290,97,0.058,Completed,581,267
SSI,314,50,50,0.290,98,0.060,Completed,623,309
SSI,314,50,50,0.290,99,0.057,Completed,593,279
SSI,314,50,50,0.300,0,0.059,Completed,569,255
SSI,314,50,50,0.300,1,0.060,Completed,616,302
SSI,314,50,50,0.300,2,0.056,Completed,599,285
SSI,314,50,50,0.300,3,0.057,Completed,583,269
SSI,314,50,50,0.300,4,0.062,Completed,656,342
SSI,314,50,50,0.300,5,0.055,Completed,594,280
SSI,314,50,50,0.300,6,0.055,Completed,574,260
SSI,314,50,50,0.300,7,0.058,Completed,610,296
SSI,314,50,50,0.300,8,0.061,Completed,628,314
SSI,314,50,50,0.300,9,0.058,Completed,569,255
SSI,314,50,50,0.300,10,0.062,Completed,589,275
SSI,314,50,50,0.300,11,0.072,Completed,644,330
SSI,314,50,50,0.300,12,0.064,Completed,659,345
SSI,314,50,50,0.300,13,0.063,Completed,626,312
SSI,314,50,50,0.300,14,0.059,Completed,636,322
SSI,314,50,50,0.300,15,0.061,Completed,650,336
SSI,314,50,50,0.300,16,0.058,Completed,630,316
SSI,314,50,50,0.300,17,0.069,Completed,665,351
SSI,314,50,50,0.300,18,0.056,Completed,598,284
SSI,314,50,50,0.300,19,0.058,Completed,570,256
SSI,314,50,50,0.300,20,0.059,Completed,619,305
SSI,314,50,50,0.300,21,0.063,Completed,661,347
SSI,314,50,50,0.300,22,0.052,Completed,603,289
SSI,314,50,50,0.300,23,0.057,Completed,600,286
SSI,314,50,50,0.300,24,0.065,Completed,593,279
SSI,314,50,50,0.300,25,0.063,Completed,612,298
SSI,314,50,50,0.300,26,0.055,Completed,599,285
SSI,314,50,50,0.300,27,0.051,Completed,583,269
SSI,314,50,50,0.300,28,0.054,Completed,586,272
SSI,314,50,50,0.300,29,0.061,Completed,622,308
SSI,314,50,50,0.300,30,0.064,Completed,632,318
SSI,314,50,50,0.300,31,0.068,Completed,594,280
SSI,314,50,50,0.300,32,0.055,Completed,599,285
SSI,314,50,50,0.300,33,0.072,Completed,626,312
SSI,314,50,50,0.300,34,0.061,Completed,622,308
SSI,314,50,50,0.300,35,0.061,Completed,637,323
SSI,314,50,50,0.300,36,0.055,Completed,598,284
SSI,314,50,50,0.300,37,0.058,Completed,584,270
SSI,314,50,50,0.300,38,0.056,Completed,614,300
SSI,314,50,50,0.300,39,0.089,Completed,604,290
SSI,314,50,50,0.300,40,0.057,Completed,588,274
SSI,314,50,50,0.300,41,0.060,Completed,621,307
SSI,314,50,50,0.300,42,0.062,Completed,606,292
SSI,314,50,50,0.300,43,0.054,Completed,567,253
SSI,314,50,50,0.300,44,0.071,Completed,646,332
SSI,314,50,50,0.300,45,0.060,Completed,625,311
SSI,314,50,50,0.300,46,0.065,Completed,632,318
SSI,314,50,50,0.300,47,0.054,Completed,528,214
SSI,314,50,50,0.300,48,0.070,Completed,623,309
SSI,314,50,50,0.300,49,0.058,Completed,597,283
SSI,314,50,50,0.300,50,0.061,Completed,635,321
SSI,314,50,50,0.300,51,0.058,Completed,599,285
SSI,314,50,50,0.300,52,0.073,Completed,613,299
SSI,314,50,50,0.300,53,0.065,Completed,597,283
SSI,314,50,50,0.300,54,0.063,Completed,648,334
SSI,314,50,50,0.300,55,0.056,Completed,599,285
SSI,314,50,50,0.300,56,0.062,Completed,635,321
SSI,314,50,50,0.300,57,0.061,Completed,661,347
SSI,314,50,50,0.300,58,0.065,Completed,649,335
SSI,314,50,50,0.300,59,0.061,Completed,616,302
SSI,314,50,50,0.300,60,0.060,Completed,625,311
SSI,314,50,50,0.300,61,0.065,Completed,626,312
SSI,314,50,50,0.300,62,0.067,Completed,630,316
SSI,314,50,50,0.300,63,0.063,Completed,645,331
SSI,314,50,50,0.300,64,0.062,Completed,632,318
SSI,314,50,50,0.300,65,0.063,Completed,626,312
SSI,314,50,50,0.300,66,0.068,Completed,672,358
SSI,314,50,50,0.300,67,0.060,Completed,609,295
SSI,314,50,50,0.300,68,0.063,Completed,602,288
SSI,314,50,50,0.300,69,0.059,Completed,570,256
SSI,314,50,50,0.300,70,0.054,Completed,572,258
SSI,314,50,50,0.300,71,0.060,Completed,627,313
SSI,314,50,50,0.300,72,0.053,Completed,598,284
SSI,314,50,50,0.300,73,0.054,Completed,609,295
SSI,314,50,50,0.300,74,0.054,Completed,575,261
SSI,314,50,50,0.300,75,0.059,Completed,644,330
SSI,314,50,50,0.300,76,0.057,Completed,581,267
SSI,314,50,50,0.300,77,0.061,Completed,615,301
SSI,314,50,50,0.300,78,0.064,Completed,659,345
SSI,314,50,50,0.300,79,0.057,Completed,598,284
SSI,314,50,50,0.300,80,0.055,Completed,613,299
SSI,314,50,50,0.300,81,0.058,Completed,622,308
SSI,314,50,50,0.300,82,0.060,Completed,561,247
SSI,314,50,50,0.300,83,0.072,Completed,642,328
SSI,314,50,50,0.300,84,0.068,Completed,651,337
SSI,314,50,50,0.300,85,0.060,Completed,631,317
SSI,314,50,50,0.300,86,0.067,Completed,643,329
SSI,314,50,50,0.300,87,0.060,Completed,614,300
SSI,314,50,50,0.300,88,0.065,Completed,662,348
SSI,314,50,50,0.300,89,0.065,Completed,608,294
SSI,314,50,50,0.300,90,0.059,Completed,582,268
SSI,314,50,50,0.300,91,0.069,Completed,659,345
SSI,314,50,50,0.300,92,0.066,Completed,641,327
SSI,314,50,50,0.300,93,0.063,Completed,640,326
SSI,314,50,50,0.300,94,0.060,Completed,595,281
SSI,314,50,50,0.300,95,0.062,Completed,608,294
SSI,314,50,50,0.300,96,0.057,Completed,584,270
SSI,314,50,50,0.300,97,0.062,Completed,632,318
SSI,314,50,50,0.300,98,0.070,Completed,699,385
SSI,314,50,50,0.300,99,0.069,Completed,659,345
SSI,314,50,50,0.310,0,0.069,Completed,637,323
SSI,314,50,50,0.310,1,0.062,Completed,619,305
SSI,314,50,50,0.310,2,0.067,Completed,667,353
SSI,314,50,50,0.310,3,0.065,Completed,619,305
SSI,314,50,50,0.310,4,0.064,Completed,607,293
SSI,314,50,50,0.310,5,0.062,Completed,653,339
SSI,314,50,50,0.310,6,0.057,Completed,613,299
SSI,314,50,50,0.310,7,0.062,Completed,651,337
SSI,314,50,50,0.310,8,0.066,Completed,646,332
SSI,314,50,50,0.310,9,0.060,Completed,617,303
SSI,314,50,50,0.310,10,0.066,Completed,659,345
SSI,314,50,50,0.310,11,0.071,Completed,641,327
SSI,314,50,50,0.310,12,0.075,Completed,638,324
SSI,314,50,50,0.310,13,0.070,Completed,675,361
SSI,314,50,50,0.310,14,0.070,Completed,661,347
SSI,314,50,50,0.310,15,0.070,Completed,649,335
SSI,314,50,50,0.310,16,0.068,Completed,654,340
SSI,314,50,50,0.310,17,0.067,Completed,659,345
SSI,314,50,50,0.310,18,0.065,Completed,660,346
SSI,314,50,50,0.310,19,0.068,Completed,668,354
SSI,314,50,50,0.310,20,0.064,Completed,653,339
SSI,314,50,50,0.310,21,0.069,Completed,702,388
SSI,314,50,50,0.310,22,0.068,Completed,680,366
SSI,314,50,50,0.310,23,0.061,Completed,624,310
SSI,314,50,50,0.310,24,0.064,Completed,654,340
SSI,314,50,50,0.310,25,0.066,Completed,654,340
SSI,314,50,50,0.310,26,0.065,Completed,652,338
SSI,314,50,50,0.310,27,0.069,Completed,671,357
SSI,314,50,50,0.310,28,0.072,Completed,704,390
SSI,314,50,50,0.310,29,0.061,Completed,601,287
SSI,314,50,50,0.310,30,0.054,Completed,606,292
SSI,314,50,50,0.310,31,0.062,Completed,667,353
SSI,314,50,50,0.310,32,0.063,Completed,697,383
SSI,314,50,50,0.310,33,0.060,Completed,637,323
SSI,314,50,50,0.310,34,0.067,Completed,702,388
SSI,314,50,50,0.310,35,0.063,Completed,697,383
SSI,314,50,50,0.310,36,0.060,Completed,647,333
SSI,314,50,50,0.310,37,0.062,Completed,663,349
SSI,314,50,50,0.310,38,0.055,Completed,615,301
SSI,314,50,50,0.310,39,0.056,Completed,629,315
SSI,314,50,50,0.310,40,0.060,Completed,644,330
SSI,314,50,50,0.310,41,0.067,Completed,655,341
SSI,314,50,50,0.310,42,0.064,Completed,639,325
SSI,314,50,50,0.310,43,0.081,Completed,632,318
SSI,314,50,50,0.310,44,0.074,Completed,703,389
SSI,314,50,50,0.310,45,0.062,Completed,631,317
SSI,314,50,50,0.310,46,0.058,Completed,627,313
SSI,314,50,50,0.310,47,0.062,Completed,630,316
SSI,314,50,50,0.310,48,0.058,Completed,628,314
SSI,314,50,50,0.310,49,0.054,Completed,577,263
SSI,314,50,50,0.310,50,0.070,Completed,740,426
SSI,314,50,50,0.310,51,0.061,Completed,649,335
SSI,314,50,50,0.310,52,0.058,Completed,651,337
SSI,314,50,50,0.310,53,0.061,Completed,665,351
SSI,314,50,50,0.310,54,0.063,Completed,666,352
SSI,314,50,50,0.310,55,0.069,Completed,732,418
SSI,314,50,50,0.310,56,0.063,Completed,671,357
SSI,314,50,50,0.310,57,0.061,Completed,645,331
SSI,314,50,50,0.310,58,0.059,Completed,623,309
SSI,314,50,50,0.310,59,0.071,Completed,676,362
SSI,314,50,50,0.310,60,0.061,Completed,642,328
SSI,314,50,50,0.310,61,0.070,Completed,712,398
SSI,314,50,50,0.310,62,0.100,Completed,648,334
SSI,314,50,50,0.310,63,0.062,Completed,631,317
SSI,314,50,50,0.310,64,0.060,Completed,675,361
SSI,314,50,50,0.310,65,0.057,Completed,604,290
SSI,314,50,50,0.310,66,0.048,Completed,614,300
SSI,314,50,50,0.310,67,0.059,Completed,640,326
SSI,314,50,50,0.310,68,0.063,Completed,669,355
SSI,314,50,50,0.310,69,0.089,Completed,741,427
SSI,314,50,50,0.310,70,0.075,Completed,666,352
SSI,314,50,50,0.310,71,0.061,Completed,635,321
SSI,314,50,50,0.310,72,0.058,Completed,632,318
SSI,314,50,50,0.310,73,0.062,Completed,660,346
SSI,314,50,50,0.310,74,0.062,Completed,661,347
SSI,314,50,50,0.310,75,0.060,Completed,661,347
SSI,314,50,50,0.310,76,0.062,Completed,684,370
SSI,314,50,50,0.310,77,0.065,Completed,722,408
SSI,314,50,50,0.310,78,0.066,Completed,688,374
SSI,314,50,50,0.310,79,0.056,Completed,617,303
SSI,314,50,50,0.310,80,0.063,Completed,629,315
SSI,314,50,50,0.310,81,0.063,Completed,597,283
SSI,314,50,50,0.310,82,0.063,Completed,665,351
SSI,314,50,50,0.310,83,0.061,Completed,638,324
SSI,314,50,50,0.310,84,0.068,Completed,677,363
SSI,314,50,50,0.310,85,0.068,Completed,671,357
SSI,314,50,50,0.310,86,0.082,Completed,638,324
SSI,314,50,50,0.310,87,0.080,Completed,684,370
SSI,314,50,50,0.310,88,0.065,Completed,596,282
SSI,314,50,50,0.310,89,0.068,Completed,647,333
SSI,314,50,50,0.310,90,0.068,Completed,722,408
SSI,314,50,50,0.310,91,0.063,Completed,673,359
SSI,314,50,50,0.310,92,0.061,Completed,677,363
SSI,314,50,50,0.310,93,0.061,Completed,676,362
SSI,314,50,50,0.310,94,0.065,Completed,695,381
SSI,314,50,50,0.310,95,0.073,Completed,640,326
SSI,314,50,50,0.310,96,0.072,Completed,671,357
SSI,314,50,50,0.310,97,0.066,Completed,691,377
SSI,314,50,50,0.310,98,0.058,Completed,627,313
SSI,314,50,50,0.310,99,0.062,Completed,650,336
SSI,314,50,50,0.320,0,0.066,Completed,711,397
SSI,314,50,50,0.320,1,0.067,Completed,690,376
SSI,314,50,50,0.320,2,0.063,Completed,671,357
SSI,314,50,50,0.320,3,0.069,Completed,732,418
SSI,314,50,50,0.320,4,0.065,Completed,713,399
SSI,314,50,50,0.320,5,0.068,Completed,727,413
SSI,314,50,50,0.320,6,0.072,Completed,742,428
SSI,314,50,50,0.320,7,0.074,Completed,768,454
SSI,314,50,50,0.320,8,0.071,Completed,752,438
SSI,314,50,50,0.320,9,0.062,Completed,672,358
SSI,314,50,50,0.320,10,0.054,Completed,666,352
SSI,314,50,50,0.320,11,0.065,Completed,706,392
SSI,314,50,50,0.320,12,0.067,Completed,707,393
SSI,314,50,50,0.320,13,0.073,Completed,734,420
SSI,314,50,50,0.320,14,0.067,Completed,716,402
SSI,314,50,50,0.320,15,0.066,Completed,694,380
SSI,314,50,50,0.320,16,0.070,Completed,679,365
SSI,314,50,50,0.320,17,0.083,Completed,789,475
SSI,314,50,50,0.320,18,0.075,Completed,711,397
SSI,314,50,50,0.320,19,0.068,Completed,684,370
SSI,314,50,50,0.320,20,0.063,Completed,673,359
SSI,314,50,50,0.320,21,0.073,Completed,736,422
SSI,314,50,50,0.320,22,0.073,Completed,758,444
SSI,314,50,50,0.320,23,0.066,Completed,677,363
SSI,314,50,50,0.320,24,0.086,Completed,831,517
SSI,314,50,50,0.320,25,0.066,Completed,675,361
SSI,314,50,50,0.320,26,0.073,Completed,730,416
SSI,314,50,50,0.320,27,0.075,Completed,723,409
SSI,314,50,50,0.320,28,0.061,Completed,621,307
SSI,314,50,50,0.320,29,0.068,Completed,723,409
SSI,314,50,50,0.320,30,0.068,Completed,682,368
SSI,314,50,50,0.320,31,0.067,Completed,655,341
SSI,314,50,50,0.320,32,0.070,Completed,707,393
SSI,314,50,50,0.320,33,0.076,Completed,747,433
SSI,314,50,50,0.320,34,0.074,Completed,762,448
SSI,314,50,50,0.320,35,0.069,Completed,720,406
SSI,314,50,50,0.320,36,0.129,Completed,747,433
SSI,314,50,50,0.320,37,0.061,Completed,686,372
SSI,314,50,50,0.320,38,0.065,Completed,722,408
SSI,314,50,50,0.320,39,0.065,Completed,681,367
SSI,314,50,50,0.320,40,0.062,Completed,667,353
SSI,314,50,50,0.320,41,0.088,Completed,732,418
SSI,314,50,50,0.320,42,0.074,Completed,773,459
SSI,314,50,50,0.320,43,0.065,Completed,698,384
SSI,314,50,50,0.320,44,0.142,Completed,777,463
SSI,314,50,50,0.320,45,0.077,Completed,756,442
SSI,314,50,50,0.320,46,0.074,Completed,726,412
SSI,314,50,50,0.320,47,0.070,Completed,709,395
SSI,314,50,50,0.320,48,0.063,Completed,675,361
SSI,314,50,50,0.320,49,0.063,Completed,682,368
SSI,314,50,50,0.320,50,0.064,Completed,692,378
SSI,314,50,50,0.320,51,0.067,Completed,683,369
SSI,314,50,50,0.320,52,0.071,Completed,757,443
SSI,314,50,50,0.320,53,0.071,Completed,768,454
SSI,314,50,50,0.320,54,0.065,Completed,699,385
SSI,314,50,50,0.320,55,0.070,Completed,696,382
SSI,314,50,50,0.320,56,0.065,Completed,701,387
SSI,314,50,50,0.320,57,0.068,Completed,709,395
SSI,314,50,50,0.320,58,0.081,Completed,741,427
SSI,314,50,50,0.320,59,0.073,Completed,673,359
SSI,314,50,50,0.320,60,0.077,Completed,715,401
SSI,314,50,50,0.320,61,0.076,Completed,744,430
SSI,314,50,50,0.320,62,0.069,Completed,702,388
SSI,314,50,50,0.320,63,0.070,Completed,712,398
SSI,314,50,50,0.320,64,0.075,Completed,735,421
SSI,314,50,50,0.320,65,0.066,Completed,667,353
SSI,314,50,50,0.320,66,0.067,Completed,678,364
SSI,314,50,50,0.320,67,0.063,Completed,640,326
SSI,314,50,50,0.320,68,0.071,Completed,733,419
SSI,314,50,50,0.320,69,0.080,Completed,768,454
SSI,314,50,50,0.320,70,0.071,Completed,732,418
SSI,314,50,50,0.320,71,0.081,Completed,682,368
SSI,314,50,50,0.320,72,0.063,Completed,648,334
SSI,314,50,50,0.320,73,0.060,Completed,648,334
SSI,314,50,50,0.320,74,0.073,Completed,732,418
SSI,314,50,50,0.320,75,0.058,Completed,629,315
SSI,314,50,50,0.320,76,0.091,Completed,784,470
SSI,314,50,50,0.320,77,0.085,Completed,795,481
SSI,314,50,50,0.320,78,0.066,Completed,677,363
SSI,314,50,50,0.320,79,0.070,Completed,739,425
SSI,314,50,50,0.320,80,0.074,Completed,715,401
SSI,314,50,50,0.320,81,0.071,Completed,695,381
SSI,314,50,50,0.320,82,0.076,Completed,753,439
SSI,314,50,50,0.320,83,0.068,Completed,658,344
SSI,314,50,50,0.320,84,0.075,Completed,727,413
SSI,314,50,50,0.320,85,0.070,Completed,714,400
SSI,314,50,50,0.320,86,0.068,Completed,669,355
SSI,314,50,50,0.320,87,0.070,Completed,687,373
SSI,314,50,50,0.320,88,0.073,Completed,732,418
SSI,314,50,50,0.320,89,0.060,Completed,653,339
SSI,314,50,50,0.320,90,0.067,Completed,700,386
SSI,314,50,50,0.320,91,0.075,Completed,685,371
SSI,314,50,50,0.320,92,0.078,Completed,662,348
SSI,314,50,50,0.320,93,0.073,Completed,720,406
SSI,314,50,50,0.320,94,0.088,Completed,778,464
SSI,314,50,50,0.320,95,0.084,Completed,723,409
SSI,314,50,50,0.320,96,0.071,Completed,683,369
SSI,314,50,50,0.320,97,0.074,Completed,731,417
SSI,314,50,50,0.320,98,0.079,Completed,707,393
SSI,314,50,50,0.320,99,0.077,Completed,762,448
SSI,314,50,50,0.330,0,0.076,Completed,738,424
SSI,314,50,50,0.330,1,0.092,Completed,794,480
SSI,314,50,50,0.330,2,0.080,Completed,810,496
SSI,314,50,50,0.330,3,0.084,Completed,828,514
SSI,314,50,50,0.330,4,0.076,Completed,739,425
SSI,314,50,50,0.330,5,0.081,Completed,764,450
SSI,314,50,50,0.330,6,0.073,Completed,785,471
SSI,314,50,50,0.330,7,0.080,Completed,795,481
SSI,314,50,50,0.330,8,0.089,Completed,821,507
SSI,314,50,50,0.330,9,0.071,Completed,727,413
SSI,314,50,50,0.330,10,0.075,Completed,722,408
SSI,314,50,50,0.330,11,0.081,Completed,815,501
SSI,314,50,50,0.330,12,0.069,Completed,720,406
SSI,314,50,50,0.330,13,0.070,Completed,761,447
SSI,314,50,50,0.330,14,0.080,Completed,793,479
SSI,314,50,50,0.330,15,0.089,Completed,707,393
SSI,314,50,50,0.330,16,0.087,Completed,771,457
SSI,314,50,50,0.330,17,0.083,Completed,798,484
SSI,314,50,50,0.330,18,0.096,Completed,804,490
SSI,314,50,50,0.330,19,0.104,Completed,802,488
SSI,314,50,50,0.330,20,0.071,Completed,772,458
SSI,314,50,50,0.330,21,0.078,Completed,777,463
SSI,314,50,50,0.330,22,0.077,Completed,735,421
SSI,314,50,50,0.330,23,0.090,Completed,715,401
SSI,314,50,50,0.330,24,0.103,Completed,740,426
SSI,314,50,50,0.330,25,0.096,Completed,782,468
SSI,314,50,50,0.330,26,0.069,Completed,663,349
SSI,314,50,50,0.330,27,0.081,Completed,783,469
SSI,314,50,50,0.330,28,0.069,Completed,698,384
SSI,314,50,50,0.330,29,0.083,Completed,790,476
SSI,314,50,50,0.330,30,0.088,Completed,889,575
SSI,314,50,50,0.330,31,0.073,Completed,760,446
SSI,314,50,50,0.330,32,0.077,Completed,781,467
SSI,314,50,50,0.330,33,0.077,Completed,808,494
SSI,314,50,50,0.330,34,0.081,Completed,824,510
SSI,314,50,50,0.330,35,0.072,Completed,778,464
SSI,314,50,50,0.330,36,0.077,Completed,802,488
SSI,314,50,50,0.330,37,0.077,Completed,763,449
SSI,314,50,50,0.330,38,0.071,Completed,754,440
SSI,314,50,50,0.330,39,0.188,Completed,818,504
SSI,314,50,50,0.330,40,0.074,Completed,750,436
SSI,314,50,50,0.330,41,0.077,Completed,783,469
SSI,314,50,50,0.330,42,0.071,Completed,769,455
SSI,314,50,50,0.330,43,0.076,Completed,764,450
SSI,314,50,50,0.330,44,0.073,Completed,800,486
SSI,314,50,50,0.330,45,0.072,Completed,743,429
SSI,314,50,50,0.330,46,0.071,Completed,734,420
SSI,314,50,50,0.330,47,0.067,Completed,705,391
SSI,314,50,50,0.330,48,0.080,Completed,807,493
SSI,314,50,50,0.330,49,0.076,Completed,807,493
SSI,314,50,50,0.330,50,0.084,Completed,879,565
SSI,314,50,50,0.330,51,0.087,Completed,878,564
SSI,314,50,50,0.330,52,0.061,Completed,665,351
SSI,314,50,50,0.330,53,0.066,Completed,722,408
SSI,314,50,50,0.330,54,0.072,Completed,751,437
SSI,314,50,50,0.330,55,0.075,Completed,760,446
SSI,314,50,50,0.330,56,0.067,Completed,725,411
SSI,314,50,50,0.330,57,0.072,Completed,744,430
SSI,314,50,50,0.330,58,0.069,Completed,731,417
SSI,314,50,50,0.330,59,0.083,Completed,795,481
SSI,314,50,50,0.330,60,0.070,Completed,757,443
SSI,314,50,50,0.330,61,0.079,Completed,844,530
SSI,314,50,50,0.330,62,0.077,Completed,744,430
SSI,314,50,50,0.330,63,0.076,Completed,801,487
SSI,314,50,50,0.330,64,0.069,Completed,737,423
SSI,314,50,50,0.330,65,0.069,Completed,731,417
SSI,314,50,50,0.330,66,0.069,Completed,723,409
SSI,314,50,50,0.330,67,0.075,Completed,798,484
SSI,314,50,50,0.330,68,0.072,Completed,752,438
SSI,314,50,50,0.330,69,0.082,Completed,837,523
SSI,314,50,50,0.330,70,0.080,Completed,813,499
SSI,314,50,50,0.330,71,0.075,Completed,791,477
SSI,314,50,50,0.330,72,0.068,Completed,734,420
SSI,314,50,50,0.330,73,0.074,Completed,806,492
SSI,314,50,50,0.330,74,0.068,Completed,745,431
SSI,314,50,50,0.330,75,0.068,Completed,735,421
SSI,314,50,50,0.330,76,0.070,Completed,759,445
SSI,314,50,50,0.330,77,0.068,Completed,732,418
SSI,314,50,50,0.330,78,0.072,Completed,763,449
SSI,314,50,50,0.330,79,0.066,Completed,709,395
SSI,314,50,50,0.330,80,0.078,Completed,837,523
SSI,314,50,50,0.330,81,0.083,Completed,843,529
SSI,314,50,50,0.330,82,0.111,Completed,833,519
SSI,314,50,50,0.330,83,0.080,Completed,757,443
SSI,314,50,50,0.330,84,0.087,Completed,809,495
SSI,314,50,50,0.330,85,0.074,Completed,709,395
SSI,314,50,50,0.330,86,0.089,Completed,798,484
SSI,314,50,50,0.330,87,0.097,Completed,762,448
SSI,314,50,50,0.330,88,0.079,Completed,762,448
SSI,314,50,50,0.330,89,0.093,Completed,714,400
SSI,314,50,50,0.330,90,0.130,Completed,844,530
SSI,314,50,50,0.330,91,0.091,Completed,785,471
SSI,314,50,50,0.330,92,0.090,Completed,862,548
SSI,314,50,50,0.330,93,0.079,Completed,794,480
SSI,314,50,50,0.330,94,0.071,Completed,782,468
SSI,314,50,50,0.330,95,0.085,Completed,817,503
SSI,314,50,50,0.330,96,0.074,Completed,775,461
SSI,314,50,50,0.330,97,0.066,Completed,726,412
SSI,314,50,50,0.330,98,0.075,Completed,788,474
SSI,314,50,50,0.330,99,0.074,Completed,769,455
SSI,314,50,50,0.340,0,0.080,Completed,827,513
SSI,314,50,50,0.340,1,0.095,Completed,934,620
SSI,314,50,50,0.340,2,0.082,Completed,830,516
SSI,314,50,50,0.340,3,0.085,Completed,837,523
SSI,314,50,50,0.340,4,0.077,Completed,865,551
SSI,314,50,50,0.340,5,0.087,Completed,869,555
SSI,314,50,50,0.340,6,0.086,Completed,846,532
SSI,314,50,50,0.340,7,0.075,Completed,791,477
SSI,314,50,50,0.340,8,0.086,Completed,879,565
SSI,314,50,50,0.340,9,0.071,Completed,725,411
SSI,314,50,50,0.340,10,0.081,Completed,833,519
SSI,314,50,50,0.340,11,0.107,Completed,972,658
SSI,314,50,50,0.340,12,0.100,Completed,883,569
SSI,314,50,50,0.340,13,0.096,Completed,854,540
SSI,314,50,50,0.340,14,0.090,Completed,911,597
SSI,314,50,50,0.340,15,0.091,Completed,821,507
SSI,314,50,50,0.340,16,0.082,Completed,847,533
SSI,314,50,50,0.340,17,0.092,Completed,859,545
SSI,314,50,50,0.340,18,0.075,Completed,840,526
SSI,314,50,50,0.340,19,0.101,Completed,934,620
SSI,314,50,50,0.340,20,0.080,Completed,795,481
SSI,314,50,50,0.340,21,0.074,Completed,782,468
SSI,314,50,50,0.340,22,0.091,Completed,895,581
SSI,314,50,50,0.340,23,0.089,Completed,794,480
SSI,314,50,50,0.340,24,0.073,Completed,791,477
SSI,314,50,50,0.340,25,0.080,Completed,815,501
SSI,314,50,50,0.340,26,0.086,Completed,860,546
SSI,314,50,50,0.340,27,0.088,Completed,847,533
SSI,314,50,50,0.340,28,0.099,Completed,886,572
SSI,314,50,50,0.340,29,0.082,Completed,807,493
SSI,314,50,50,0.340,30,0.085,Completed,862,548
SSI,314,50,50,0.340,31,0.082,Completed,877,563
SSI,314,50,50,0.340,32,0.079,Completed,806,492
SSI,314,50,50,0.340,33,0.080,Completed,822,508
SSI,314,50,50,0.340,34,0.097,Completed,860,546
SSI,314,50,50,0.340,35,0.081,Completed,785,471
SSI,314,50,50,0.340,36,0.089,Completed,904,590
SSI,314,50,50,0.340,37,0.097,Completed,976,662
SSI,314,50,50,0.340,38,0.073,Completed,781,467
SSI,314,50,50,0.340,39,0.098,Completed,956,642
SSI,314,50,50,0.340,40,0.088,Completed,853,539
SSI,314,50,50,0.340,41,0.079,Completed,846,532
SSI,314,50,50,0.340,42,0.080,Completed,746,432
SSI,314,50,50,0.340,43,0.083,Completed,776,462
SSI,314,50,50,0.340,44,0.080,Completed,815,501
SSI,314,50,50,0.340,45,0.085,Completed,840,526
SSI,314,50,50,0.340,46,0.083,Completed,814,500
SSI,314,50,50,0.340,47,0.088,Completed,885,571
SSI,314,50,50,0.340,48,0.085,Completed,843,529
SSI,314,50,50,0.340,49,0.082,Completed,839,525
SSI,314,50,50,0.340,50,0.091,Completed,881,567
SSI,314,50,50,0.340,51,0.079,Completed,793,479
SSI,314,50,50,0.340,52,0.082,Completed,800,486
SSI,314,50,50,0.340,53,0.083,Completed,835,521
SSI,314,50,50,0.340,54,0.084,Completed,884,570
SSI,314,50,50,0.340,55,0.087,Completed,861,547
SSI,314,50,50,0.340,56,0.070,Completed,760,446
SSI,314,50,50,0.340,57,0.084,Completed,852,538
SSI,314,50,50,0.340,58,0.089,Completed,884,570
SSI,314,50,50,0.340,59,0.078,Completed,807,493
SSI,314,50,50,0.340,60,0.081,Completed,851,537
SSI,314,50,50,0.340,61,0.088,Completed,910,596
SSI,314,50,50,0.340,62,0.081,Completed,880,566
SSI,314,50,50,0.340,63,0.090,Completed,882,568
SSI,314,50,50,0.340,64,0.075,Completed,784,470
SSI,314,50,50,0.340,65,0.083,Completed,871,557
SSI,314,50,50,0.340,66,0.089,Completed,785,471
SSI,314,50,50,0.340,67,0.079,Completed,817,503
SSI,314,50,50,0.340,68,0.085,Completed,884,570
SSI,314,50,50,0.340,69,0.085,Completed,874,560
SSI,314,50,50,0.340,70,0.086,Completed,873,559
SSI,314,50,50,0.340,71,0.083,Completed,859,545
SSI,314,50,50,0.340,72,0.082,Completed,854,540
SSI,314,50,50,0.340,73,0.074,Completed,806,492
SSI,314,50,50,0.340,74,0.082,Completed,873,559
SSI,314,50,50,0.340,75,0.079,Completed,859,545
SSI,314,50,50,0.340,76,0.086,Completed,879,565
SSI,314,50,50,0.340,77,0.084,Completed,901,587
SSI,314,50,50,0.340,78,0.071,Completed,785,471
SSI,314,50,50,0.340,79,0.096,Completed,904,590
SSI,314,50,50,0.340,80,0.085,Completed,860,546
SSI,314,50,50,0.340,81,0.092,Completed,938,624
SSI,314,50,50,0.340,82,0.080,Completed,859,545
SSI,314,50,50,0.340,83,0.077,Completed,816,502
SSI,314,50,50,0.340,84,0.075,Completed,797,483
SSI,314,50,50,0.340,85,0.088,Completed,939,625
SSI,314,50,50,0.340,86,0.087,Completed,869,555
SSI,314,50,50,0.340,87,0.082,Completed,875,561
SSI,314,50,50,0.340,88,0.067,Completed,738,424
